order_id,user_id,order_ts,amount,currency,country,status
o-330,u-2566,2026-02-04T00:00:00Z,11505.28,JPY,JP,REFUNDED
o-331,u-2267,2026-02-09T00:00:00Z,1482.89,JPY,JP,CANCELLED
o-332,u-1734,2026-02-01T00:00:00Z,10596.07,JPY,jp,CANCELLED
o-333,u-3020,2026-02-01T00:00:00Z,16827.98,JPY,jp,CANCELLED
o-334,u-730,2026-02-08T00:00:00Z,9064.26,JPY,jp,CANCELLED
o-335,u-3643,2026-02-08T00:00:00Z,474.84,JPY,us,COMPLETED
o-336,u-2456,2026-02-09T00:00:00Z,12628.75,JPY,JP,REFUNDED
o-337,u-329,2026-02-02T00:00:00Z,13630.92,JPY,us,CANCELLED
o-338,u-4168,2026-02-06T00:00:00Z,1404.29,JPY,us,COMPLETED
o-339,u-1227,2026-02-08T00:00:00Z,11943.49,JPY,us,COMPLETED
o-340,u-1832,2026-02-03T00:00:00Z,10736.25,JPY,JP,COMPLETED
o-341,u-115,2026-02-07T00:00:00Z,4874.51,JPY,JP,CANCELLED
o-342,u-4613,2026-02-06T00:00:00Z,14368.06,JPY,JP,CANCELLED
o-343,u-478,2026-02-03T00:00:00Z,564.45,JPY,JP,REFUNDED
o-344,u-1827,2026-02-09T00:00:00Z,12487.0,JPY,JP,CANCELLED
o-345,u-4100,2026-02-03T00:00:00Z,18612.76,JPY,JP,CANCELLED
o-346,u-2838,2026-02-05T00:00:00Z,12863.77,JPY,JP,COMPLETED
o-347,u-3299,2026-02-06T00:00:00Z,14727.26,JPY,jp,COMPLETED
o-348,u-4642,2026-02-09T00:00:00Z,3688.75,JPY,jp,CANCELLED
o-349,u-3230,2026-02-01T00:00:00Z,643.55,JPY,JP,COMPLETED
o-350,u-4793,2026-02-06T00:00:00Z,7204.48,JPY,us,REFUNDED
o-351,u-4994,2026-02-10T00:00:00Z,11015.36,JPY,us,COMPLETED
o-352,u-3631,2026-02-04T00:00:00Z,19867.03,JPY,jp,CANCELLED
o-353,u-4019,2026-02-08T00:00:00Z,18339.86,JPY,us,COMPLETED
o-354,u-4421,2026-02-06T00:00:00Z,15793.44,JPY,us,REFUNDED
o-355,u-1828,2026-02-10T00:00:00Z,15125.85,JPY,us,REFUNDED
o-356,u-1400,2026-02-09T00:00:00Z,13036.33,JPY,jp,CANCELLED
o-357,u-437,2026-02-01T00:00:00Z,217.19,JPY,jp,CANCELLED
o-358,u-1125,2026-02-03T00:00:00Z,10739.12,JPY,us,REFUNDED
o-359,u-2020,2026-02-04T00:00:00Z,2062.47,JPY,us,REFUNDED
o-360,u-128,2026-02-07T00:00:00Z,10303.24,JPY,jp,CANCELLED
o-361,u-1539,2026-02-10T00:00:00Z,12426.83,JPY,us,REFUNDED
o-362,u-117,2026-02-06T00:00:00Z,17657.17,JPY,jp,REFUNDED
o-363,u-1675,2026-02-03T00:00:00Z,7649.25,JPY,JP,REFUNDED
o-364,u-2650,2026-02-06T00:00:00Z,2902.65,JPY,us,CANCELLED
o-365,u-421,2026-02-02T00:00:00Z,608.7,JPY,jp,REFUNDED
o-366,u-4783,2026-02-10T00:00:00Z,19904.66,JPY,JP,REFUNDED
o-367,u-900,2026-02-07T00:00:00Z,10355.34,JPY,JP,COMPLETED
o-368,u-3386,2026-02-10T00:00:00Z,12602.69,JPY,jp,REFUNDED
o-369,u-1365,2026-02-01T00:00:00Z,17044.97,JPY,jp,REFUNDED
o-370,u-3921,2026-02-07T00:00:00Z,9511.26,JPY,us,REFUNDED
o-371,u-4504,2026-02-09T00:00:00Z,4180.23,JPY,jp,REFUNDED
o-372,u-1330,2026-02-05T00:00:00Z,239.85,JPY,us,REFUNDED
o-373,u-2679,2026-02-10T00:00:00Z,11644.62,JPY,us,REFUNDED
o-374,u-4338,2026-02-07T00:00:00Z,3532.14,JPY,jp,COMPLETED
o-375,u-3165,2026-02-03T00:00:00Z,7119.25,JPY,JP,COMPLETED
o-376,u-2561,2026-02-06T00:00:00Z,858.08,JPY,JP,COMPLETED
o-377,u-562,2026-02-09T00:00:00Z,12673.9,JPY,jp,REFUNDED
o-378,u-2819,2026-02-09T00:00:00Z,18823.49,JPY,us,REFUNDED
o-379,u-2772,2026-02-03T00:00:00Z,16897.02,JPY,us,COMPLETED
o-380,u-1121,2026-02-01T00:00:00Z,1595.02,JPY,us,REFUNDED
o-381,u-2557,2026-02-09T00:00:00Z,619.17,JPY,us,REFUNDED
o-382,u-4133,2026-02-01T00:00:00Z,3782.23,JPY,us,CANCELLED
o-383,u-4469,2026-02-02T00:00:00Z,2541.34,JPY,JP,REFUNDED
o-384,u-2519,2026-02-08T00:00:00Z,5164.01,JPY,JP,CANCELLED
o-385,u-1846,2026-02-10T00:00:00Z,7760.24,JPY,jp,CANCELLED
o-386,u-3126,2026-02-06T00:00:00Z,18325.37,JPY,us,REFUNDED
o-387,u-3238,2026-02-01T00:00:00Z,18121.93,JPY,us,CANCELLED
o-388,u-3213,2026-02-10T00:00:00Z,12609.28,JPY,JP,CANCELLED
o-389,u-4829,2026-02-04T00:00:00Z,4008.82,JPY,JP,CANCELLED
o-390,u-2066,2026-02-02T00:00:00Z,6738.01,JPY,JP,CANCELLED
o-391,u-4647,2026-02-05T00:00:00Z,17834.97,JPY,JP,REFUNDED
o-392,u-3469,2026-02-10T00:00:00Z,779.01,JPY,us,CANCELLED
o-393,u-3621,2026-02-02T00:00:00Z,17144.25,JPY,JP,COMPLETED
o-394,u-339,2026-02-03T00:00:00Z,16767.37,JPY,jp,CANCELLED
o-395,u-4861,2026-02-01T00:00:00Z,18605.35,JPY,jp,REFUNDED
o-396,u-1063,2026-02-01T00:00:00Z,4274.82,JPY,us,COMPLETED
o-397,u-1828,2026-02-09T00:00:00Z,15457.02,JPY,jp,REFUNDED
o-398,u-239,2026-02-01T00:00:00Z,13371.74,JPY,jp,REFUNDED
o-399,u-3737,2026-02-02T00:00:00Z,14348.48,JPY,JP,CANCELLED
o-400,u-1307,2026-02-03T00:00:00Z,5338.29,JPY,JP,REFUNDED
o-401,u-1668,2026-02-06T00:00:00Z,7767.0,JPY,us,CANCELLED
o-402,u-53,2026-02-10T00:00:00Z,461.79,JPY,us,COMPLETED
o-403,u-3014,2026-02-07T00:00:00Z,5101.71,JPY,JP,CANCELLED
o-404,u-3952,2026-02-08T00:00:00Z,17240.58,JPY,us,COMPLETED
o-405,u-2489,2026-02-06T00:00:00Z,16146.15,JPY,JP,CANCELLED
o-406,u-1460,2026-02-06T00:00:00Z,2133.1,JPY,JP,REFUNDED
o-407,u-2826,2026-02-02T00:00:00Z,10747.1,JPY,us,COMPLETED
o-408,u-1988,2026-02-02T00:00:00Z,16374.48,JPY,JP,CANCELLED
o-409,u-1471,2026-02-10T00:00:00Z,18087.87,JPY,jp,CANCELLED
o-410,u-3015,2026-02-08T00:00:00Z,12383.27,JPY,JP,COMPLETED
o-411,u-3582,2026-02-07T00:00:00Z,5588.26,JPY,us,REFUNDED
o-412,u-1978,2026-02-10T00:00:00Z,13112.18,JPY,jp,REFUNDED
o-413,u-2847,2026-02-10T00:00:00Z,17504.06,JPY,jp,REFUNDED
o-414,u-4641,2026-02-09T00:00:00Z,7727.28,JPY,us,CANCELLED
o-415,u-4198,2026-02-01T00:00:00Z,17568.13,JPY,us,COMPLETED
o-416,u-2395,2026-02-04T00:00:00Z,8881.64,JPY,jp,COMPLETED
o-417,u-699,2026-02-06T00:00:00Z,5798.32,JPY,us,CANCELLED
o-418,u-3196,2026-02-06T00:00:00Z,1407.69,JPY,us,COMPLETED
o-419,u-4038,2026-02-05T00:00:00Z,8114.2,JPY,JP,REFUNDED
o-420,u-2674,2026-02-07T00:00:00Z,1283.89,JPY,JP,CANCELLED
o-421,u-2638,2026-02-05T00:00:00Z,749.1,JPY,us,COMPLETED
o-422,u-4117,2026-02-07T00:00:00Z,11275.74,JPY,us,CANCELLED
o-423,u-4886,2026-02-06T00:00:00Z,7394.8,JPY,us,REFUNDED
o-424,u-1315,2026-02-07T00:00:00Z,4970.18,JPY,JP,REFUNDED
o-425,u-4622,2026-02-10T00:00:00Z,4770.69,JPY,jp,REFUNDED
o-426,u-1798,2026-02-02T00:00:00Z,13473.77,JPY,us,CANCELLED
o-427,u-1552,2026-02-04T00:00:00Z,4828.39,JPY,jp,CANCELLED
o-428,u-4427,2026-02-01T00:00:00Z,4573.74,JPY,jp,CANCELLED
o-429,u-1019,2026-02-05T00:00:00Z,9376.84,JPY,JP,COMPLETED
o-430,u-4346,2026-02-08T00:00:00Z,14930.33,JPY,us,COMPLETED
o-431,u-3779,2026-02-02T00:00:00Z,2577.02,JPY,jp,REFUNDED
o-432,u-4686,2026-02-02T00:00:00Z,12586.48,JPY,jp,COMPLETED
o-433,u-3668,2026-02-01T00:00:00Z,15399.64,JPY,jp,COMPLETED
o-434,u-3219,2026-02-08T00:00:00Z,17663.61,JPY,us,COMPLETED
o-435,u-1989,2026-02-04T00:00:00Z,15468.78,JPY,jp,COMPLETED
o-436,u-2399,2026-02-04T00:00:00Z,8655.04,JPY,jp,CANCELLED
o-437,u-2071,2026-02-05T00:00:00Z,6757.94,JPY,JP,COMPLETED
o-438,u-1703,2026-02-06T00:00:00Z,4996.62,JPY,us,COMPLETED
o-439,u-2566,2026-02-03T00:00:00Z,9309.23,JPY,jp,REFUNDED
o-440,u-3109,2026-02-06T00:00:00Z,17429.47,JPY,JP,COMPLETED
o-441,u-3941,2026-02-04T00:00:00Z,12886.73,JPY,JP,REFUNDED
o-442,u-3453,2026-02-07T00:00:00Z,7362.64,JPY,us,CANCELLED
o-443,u-2009,2026-02-08T00:00:00Z,10410.49,JPY,JP,REFUNDED
o-444,u-2112,2026-02-06T00:00:00Z,5422.03,JPY,jp,REFUNDED
o-445,u-1080,2026-02-03T00:00:00Z,18996.5,JPY,JP,REFUNDED
o-446,u-3031,2026-02-04T00:00:00Z,2595.15,JPY,us,CANCELLED
o-447,u-4470,2026-02-07T00:00:00Z,15418.47,JPY,us,CANCELLED
o-448,u-2088,2026-02-03T00:00:00Z,10917.78,JPY,jp,CANCELLED
o-449,u-2842,2026-02-10T00:00:00Z,12062.66,JPY,JP,CANCELLED
o-450,u-1091,2026-02-06T00:00:00Z,9601.55,JPY,jp,REFUNDED
o-451,u-2638,2026-02-04T00:00:00Z,13350.16,JPY,us,CANCELLED
o-452,u-1857,2026-02-04T00:00:00Z,19281.67,JPY,us,REFUNDED
o-453,u-3078,2026-02-04T00:00:00Z,17017.38,JPY,JP,REFUNDED
o-454,u-3476,2026-02-06T00:00:00Z,1369.33,JPY,JP,CANCELLED
o-455,u-1424,2026-02-04T00:00:00Z,12048.47,JPY,jp,REFUNDED
o-456,u-627,2026-02-10T00:00:00Z,2051.83,JPY,us,CANCELLED
o-457,u-1074,2026-02-10T00:00:00Z,9722.19,JPY,JP,REFUNDED
o-458,u-3334,2026-02-05T00:00:00Z,19250.78,JPY,jp,CANCELLED
o-459,u-838,2026-02-02T00:00:00Z,19060.39,JPY,JP,COMPLETED
o-460,u-3731,2026-02-02T00:00:00Z,17032.07,JPY,jp,CANCELLED
o-461,u-2579,2026-02-04T00:00:00Z,18122.01,JPY,JP,CANCELLED
o-462,u-3688,2026-02-03T00:00:00Z,16225.05,JPY,us,REFUNDED
o-463,u-3296,2026-02-01T00:00:00Z,8608.78,JPY,us,COMPLETED
o-464,u-1844,2026-02-01T00:00:00Z,14431.59,JPY,us,REFUNDED
o-465,u-703,2026-02-01T00:00:00Z,1305.32,JPY,us,COMPLETED
o-466,u-3546,2026-02-08T00:00:00Z,15171.0,JPY,JP,COMPLETED
o-467,u-4036,2026-02-05T00:00:00Z,8319.02,JPY,us,COMPLETED
o-468,u-1006,2026-02-09T00:00:00Z,15195.87,JPY,jp,REFUNDED
o-469,u-286,2026-02-10T00:00:00Z,9132.58,JPY,us,CANCELLED
o-470,u-2968,2026-02-04T00:00:00Z,11423.81,JPY,jp,COMPLETED
o-471,u-4429,2026-02-03T00:00:00Z,16282.27,JPY,us,REFUNDED
o-472,u-4622,2026-02-07T00:00:00Z,2877.64,JPY,us,CANCELLED
o-473,u-3249,2026-02-08T00:00:00Z,8824.6,JPY,jp,REFUNDED
o-474,u-4676,2026-02-08T00:00:00Z,10676.75,JPY,JP,REFUNDED
o-475,u-2198,2026-02-09T00:00:00Z,8889.94,JPY,JP,REFUNDED
o-476,u-2645,2026-02-03T00:00:00Z,10744.58,JPY,jp,CANCELLED
o-477,u-257,2026-02-09T00:00:00Z,12054.55,JPY,us,CANCELLED
o-478,u-3218,2026-02-03T00:00:00Z,17792.86,JPY,jp,CANCELLED
o-479,u-2910,2026-02-07T00:00:00Z,13705.19,JPY,JP,COMPLETED
o-480,u-2131,2026-02-07T00:00:00Z,16235.42,JPY,us,COMPLETED
o-481,u-2903,2026-02-07T00:00:00Z,9115.75,JPY,JP,CANCELLED
o-482,u-660,2026-02-04T00:00:00Z,3146.55,JPY,jp,CANCELLED
o-483,u-1342,2026-02-04T00:00:00Z,13896.53,JPY,JP,CANCELLED
o-484,u-3655,2026-02-09T00:00:00Z,16085.38,JPY,JP,COMPLETED
o-485,u-1538,2026-02-09T00:00:00Z,5925.8,JPY,us,CANCELLED
o-486,u-1874,2026-02-06T00:00:00Z,11424.66,JPY,jp,COMPLETED
o-487,u-2955,2026-02-02T00:00:00Z,13122.86,JPY,us,CANCELLED
o-488,u-4309,2026-02-08T00:00:00Z,12038.17,JPY,jp,REFUNDED
o-489,u-2203,2026-02-10T00:00:00Z,11844.75,JPY,us,CANCELLED
o-490,u-4251,2026-02-08T00:00:00Z,7540.02,JPY,jp,COMPLETED
o-491,u-4810,2026-02-03T00:00:00Z,2622.68,JPY,JP,REFUNDED
o-492,u-687,2026-02-01T00:00:00Z,17627.08,JPY,us,COMPLETED
o-493,u-4459,2026-02-01T00:00:00Z,12513.83,JPY,JP,CANCELLED
o-494,u-4845,2026-02-01T00:00:00Z,8951.97,JPY,us,COMPLETED
o-495,u-3818,2026-02-04T00:00:00Z,3641.82,JPY,us,COMPLETED
o-496,u-2453,2026-02-02T00:00:00Z,141.59,JPY,JP,COMPLETED
o-497,u-2497,2026-02-06T00:00:00Z,6261.39,JPY,JP,REFUNDED
o-498,u-2740,2026-02-01T00:00:00Z,7736.2,JPY,JP,REFUNDED
o-499,u-897,2026-02-08T00:00:00Z,4919.63,JPY,jp,COMPLETED
o-500,u-3650,2026-02-09T00:00:00Z,17496.4,JPY,JP,REFUNDED
o-501,u-256,2026-02-09T00:00:00Z,11678.22,JPY,us,COMPLETED
o-502,u-2905,2026-02-09T00:00:00Z,5292.24,JPY,jp,CANCELLED
o-503,u-1933,2026-02-09T00:00:00Z,12610.32,JPY,jp,CANCELLED
o-504,u-1459,2026-02-06T00:00:00Z,19928.01,JPY,JP,REFUNDED
o-505,u-76,2026-02-02T00:00:00Z,9365.26,JPY,jp,COMPLETED
o-506,u-4027,2026-02-01T00:00:00Z,16065.12,JPY,us,CANCELLED
o-507,u-3856,2026-02-08T00:00:00Z,8747.23,JPY,jp,COMPLETED
o-508,u-3564,2026-02-01T00:00:00Z,9436.4,JPY,us,COMPLETED
o-509,u-1672,2026-02-04T00:00:00Z,8606.05,JPY,JP,REFUNDED
o-510,u-1797,2026-02-01T00:00:00Z,15445.16,JPY,JP,REFUNDED
o-511,u-4766,2026-02-03T00:00:00Z,17473.46,JPY,jp,CANCELLED
o-512,u-1485,2026-02-04T00:00:00Z,355.02,JPY,JP,REFUNDED
o-513,u-3537,2026-02-04T00:00:00Z,8435.33,JPY,us,CANCELLED
o-514,u-868,2026-02-01T00:00:00Z,17884.28,JPY,us,COMPLETED
o-515,u-3937,2026-02-08T00:00:00Z,5921.76,JPY,jp,REFUNDED
o-516,u-3804,2026-02-08T00:00:00Z,4721.37,JPY,JP,CANCELLED
o-517,u-3766,2026-02-01T00:00:00Z,18894.45,JPY,us,CANCELLED
o-518,u-3393,2026-02-09T00:00:00Z,7720.4,JPY,jp,REFUNDED
o-519,u-4119,2026-02-01T00:00:00Z,19605.7,JPY,jp,CANCELLED
o-520,u-1159,2026-02-04T00:00:00Z,18047.63,JPY,jp,CANCELLED
o-521,u-3231,2026-02-04T00:00:00Z,8215.16,JPY,us,COMPLETED
o-522,u-2045,2026-02-05T00:00:00Z,4759.9,JPY,JP,COMPLETED
o-523,u-571,2026-02-06T00:00:00Z,3919.09,JPY,jp,CANCELLED
o-524,u-4306,2026-02-06T00:00:00Z,18319.85,JPY,JP,REFUNDED
o-525,u-881,2026-02-01T00:00:00Z,17394.55,JPY,JP,CANCELLED
o-526,u-4456,2026-02-04T00:00:00Z,15795.37,JPY,jp,COMPLETED
o-527,u-2312,2026-02-02T00:00:00Z,14103.27,JPY,jp,CANCELLED
o-528,u-2274,2026-02-10T00:00:00Z,19843.44,JPY,us,CANCELLED
o-529,u-971,2026-02-10T00:00:00Z,19267.09,JPY,JP,CANCELLED
o-530,u-2243,2026-02-10T00:00:00Z,18560.2,JPY,jp,REFUNDED
o-531,u-3955,2026-02-09T00:00:00Z,16575.56,JPY,JP,REFUNDED
o-532,u-476,2026-02-05T00:00:00Z,12136.22,JPY,us,CANCELLED
o-533,u-148,2026-02-07T00:00:00Z,12555.92,JPY,JP,CANCELLED
o-534,u-4020,2026-02-06T00:00:00Z,5896.71,JPY,JP,REFUNDED
o-535,u-3800,2026-02-08T00:00:00Z,13501.19,JPY,jp,COMPLETED
o-536,u-2152,2026-02-07T00:00:00Z,4685.79,JPY,jp,COMPLETED
o-537,u-3114,2026-02-09T00:00:00Z,5521.84,JPY,us,CANCELLED
o-538,u-2939,2026-02-05T00:00:00Z,17614.97,JPY,JP,REFUNDED
o-539,u-2542,2026-02-10T00:00:00Z,17194.86,JPY,us,COMPLETED
o-540,u-4174,2026-02-08T00:00:00Z,15617.01,JPY,jp,CANCELLED
o-541,u-3129,2026-02-03T00:00:00Z,12212.31,JPY,us,REFUNDED
o-542,u-4365,2026-02-06T00:00:00Z,19435.79,JPY,JP,REFUNDED
o-543,u-2419,2026-02-06T00:00:00Z,2022.58,JPY,JP,COMPLETED
o-544,u-3283,2026-02-06T00:00:00Z,6817.29,JPY,JP,CANCELLED
o-545,u-4350,2026-02-02T00:00:00Z,10421.66,JPY,JP,CANCELLED
o-546,u-466,2026-02-03T00:00:00Z,3381.66,JPY,us,CANCELLED
o-547,u-250,2026-02-10T00:00:00Z,14611.6,JPY,jp,COMPLETED
o-548,u-1450,2026-02-05T00:00:00Z,15921.14,JPY,JP,CANCELLED
o-549,u-1573,2026-02-10T00:00:00Z,14508.34,JPY,jp,COMPLETED
o-550,u-3614,2026-02-06T00:00:00Z,5814.0,JPY,us,COMPLETED
o-551,u-1980,2026-02-08T00:00:00Z,18378.16,JPY,us,CANCELLED
o-552,u-986,2026-02-04T00:00:00Z,6921.79,JPY,jp,CANCELLED
o-553,u-3462,2026-02-02T00:00:00Z,15824.54,JPY,us,REFUNDED
o-554,u-372,2026-02-09T00:00:00Z,16123.19,JPY,us,CANCELLED
o-555,u-2221,2026-02-09T00:00:00Z,8403.68,JPY,jp,COMPLETED
o-556,u-3547,2026-02-03T00:00:00Z,19183.97,JPY,jp,CANCELLED
o-557,u-753,2026-02-05T00:00:00Z,9622.37,JPY,JP,COMPLETED
o-558,u-597,2026-02-02T00:00:00Z,16585.47,JPY,jp,COMPLETED
o-559,u-99,2026-02-07T00:00:00Z,15071.7,JPY,JP,COMPLETED
o-560,u-2550,2026-02-04T00:00:00Z,764.54,JPY,us,COMPLETED
o-561,u-4561,2026-02-02T00:00:00Z,9975.0,JPY,JP,COMPLETED
o-562,u-1529,2026-02-04T00:00:00Z,5474.24,JPY,jp,REFUNDED
o-563,u-77,2026-02-08T00:00:00Z,10730.3,JPY,jp,COMPLETED
o-564,u-3243,2026-02-10T00:00:00Z,6407.02,JPY,us,CANCELLED
o-565,u-2680,2026-02-06T00:00:00Z,5915.24,JPY,us,REFUNDED
o-566,u-4527,2026-02-01T00:00:00Z,5319.68,JPY,us,CANCELLED
o-567,u-4170,2026-02-06T00:00:00Z,10783.13,JPY,JP,CANCELLED
o-568,u-372,2026-02-07T00:00:00Z,6856.77,JPY,jp,REFUNDED
o-569,u-3900,2026-02-04T00:00:00Z,1473.52,JPY,us,CANCELLED
o-570,u-3711,2026-02-08T00:00:00Z,11691.69,JPY,jp,REFUNDED
o-571,u-1963,2026-02-10T00:00:00Z,13381.68,JPY,us,REFUNDED
o-572,u-4917,2026-02-02T00:00:00Z,2126.49,JPY,us,CANCELLED
o-573,u-2574,2026-02-05T00:00:00Z,2465.58,JPY,us,CANCELLED
o-574,u-3188,2026-02-05T00:00:00Z,2644.47,JPY,us,CANCELLED
o-575,u-3162,2026-02-01T00:00:00Z,5478.55,JPY,jp,COMPLETED
o-576,u-1377,2026-02-08T00:00:00Z,16690.31,JPY,jp,COMPLETED
o-577,u-4132,2026-02-02T00:00:00Z,5733.8,JPY,jp,REFUNDED
o-578,u-3946,2026-02-03T00:00:00Z,3261.13,JPY,us,REFUNDED
o-579,u-2968,2026-02-10T00:00:00Z,19739.45,JPY,us,CANCELLED
o-580,u-2640,2026-02-09T00:00:00Z,8072.65,JPY,jp,COMPLETED
o-581,u-1825,2026-02-04T00:00:00Z,6635.3,JPY,us,CANCELLED
o-582,u-1899,2026-02-01T00:00:00Z,17007.95,JPY,us,CANCELLED
o-583,u-4430,2026-02-10T00:00:00Z,17983.12,JPY,JP,REFUNDED
o-584,u-253,2026-02-06T00:00:00Z,12776.63,JPY,us,CANCELLED
o-585,u-4861,2026-02-04T00:00:00Z,16342.18,JPY,jp,REFUNDED
o-586,u-4169,2026-02-09T00:00:00Z,17535.77,JPY,us,COMPLETED
o-587,u-4739,2026-02-03T00:00:00Z,11419.86,JPY,JP,COMPLETED
o-588,u-2438,2026-02-06T00:00:00Z,4446.67,JPY,jp,CANCELLED
o-589,u-2941,2026-02-09T00:00:00Z,15023.11,JPY,us,REFUNDED
o-590,u-3717,2026-02-04T00:00:00Z,4796.49,JPY,jp,REFUNDED
o-591,u-4654,2026-02-07T00:00:00Z,6759.13,JPY,jp,CANCELLED
o-592,u-1631,2026-02-09T00:00:00Z,2036.27,JPY,us,COMPLETED
o-593,u-848,2026-02-03T00:00:00Z,1201.75,JPY,jp,CANCELLED
o-594,u-3158,2026-02-02T00:00:00Z,2116.31,JPY,jp,COMPLETED
o-595,u-2007,2026-02-04T00:00:00Z,19539.34,JPY,jp,CANCELLED
o-596,u-4040,2026-02-05T00:00:00Z,15443.01,JPY,jp,COMPLETED
o-597,u-4547,2026-02-07T00:00:00Z,462.66,JPY,us,REFUNDED
o-598,u-45,2026-02-01T00:00:00Z,1547.93,JPY,us,COMPLETED
o-599,u-1485,2026-02-06T00:00:00Z,10180.04,JPY,us,REFUNDED
o-600,u-2913,2026-02-01T00:00:00Z,19639.67,JPY,jp,REFUNDED
o-601,u-4398,2026-02-07T00:00:00Z,2957.65,JPY,jp,CANCELLED
o-602,u-4274,2026-02-02T00:00:00Z,18658.41,JPY,JP,COMPLETED
o-603,u-3420,2026-02-08T00:00:00Z,11555.86,JPY,us,COMPLETED
o-604,u-2728,2026-02-03T00:00:00Z,8711.3,JPY,us,COMPLETED
o-605,u-266,2026-02-05T00:00:00Z,7692.5,JPY,jp,REFUNDED
o-606,u-3648,2026-02-04T00:00:00Z,10506.52,JPY,JP,REFUNDED
o-607,u-3576,2026-02-06T00:00:00Z,17940.9,JPY,us,COMPLETED
o-608,u-1964,2026-02-03T00:00:00Z,9145.51,JPY,us,CANCELLED
o-609,u-1855,2026-02-05T00:00:00Z,3791.31,JPY,jp,REFUNDED
o-610,u-2734,2026-02-08T00:00:00Z,12624.84,JPY,us,CANCELLED
o-611,u-874,2026-02-08T00:00:00Z,16852.41,JPY,JP,REFUNDED
o-612,u-215,2026-02-06T00:00:00Z,14338.11,JPY,us,COMPLETED
o-613,u-859,2026-02-09T00:00:00Z,19325.92,JPY,jp,REFUNDED
o-614,u-4744,2026-02-07T00:00:00Z,3642.83,JPY,jp,CANCELLED
o-615,u-1237,2026-02-03T00:00:00Z,17871.38,JPY,JP,COMPLETED
o-616,u-272,2026-02-09T00:00:00Z,12106.35,JPY,JP,REFUNDED
o-617,u-1808,2026-02-01T00:00:00Z,8329.33,JPY,JP,CANCELLED
o-618,u-1802,2026-02-07T00:00:00Z,4409.39,JPY,jp,COMPLETED
o-619,u-2099,2026-02-02T00:00:00Z,1679.2,JPY,us,COMPLETED
o-620,u-4540,2026-02-09T00:00:00Z,11429.53,JPY,jp,CANCELLED
o-621,u-2617,2026-02-08T00:00:00Z,9290.13,JPY,JP,CANCELLED
o-622,u-3252,2026-02-01T00:00:00Z,16809.08,JPY,JP,CANCELLED
o-623,u-3928,2026-02-03T00:00:00Z,8093.61,JPY,jp,COMPLETED
o-624,u-2753,2026-02-06T00:00:00Z,7588.16,JPY,JP,COMPLETED
o-625,u-3011,2026-02-08T00:00:00Z,12055.39,JPY,us,REFUNDED
o-626,u-4942,2026-02-03T00:00:00Z,680.96,JPY,jp,CANCELLED
o-627,u-2066,2026-02-05T00:00:00Z,5464.69,JPY,jp,REFUNDED
o-628,u-1898,2026-02-10T00:00:00Z,10647.68,JPY,us,REFUNDED
o-629,u-1547,2026-02-08T00:00:00Z,847.95,JPY,us,COMPLETED
o-630,u-1682,2026-02-09T00:00:00Z,3209.77,JPY,us,COMPLETED
o-631,u-769,2026-02-04T00:00:00Z,13670.99,JPY,us,REFUNDED
o-632,u-4431,2026-02-08T00:00:00Z,4968.05,JPY,us,REFUNDED
o-633,u-960,2026-02-09T00:00:00Z,14269.17,JPY,us,CANCELLED
o-634,u-3792,2026-02-01T00:00:00Z,10373.8,JPY,JP,CANCELLED
o-635,u-1650,2026-02-10T00:00:00Z,5737.46,JPY,us,REFUNDED
o-636,u-3784,2026-02-09T00:00:00Z,12941.38,JPY,jp,CANCELLED
o-637,u-897,2026-02-09T00:00:00Z,1821.9,JPY,us,REFUNDED
o-638,u-812,2026-02-07T00:00:00Z,17426.02,JPY,jp,COMPLETED
o-639,u-1745,2026-02-02T00:00:00Z,19192.13,JPY,jp,COMPLETED
o-640,u-1500,2026-02-05T00:00:00Z,19818.72,JPY,JP,COMPLETED
o-641,u-4157,2026-02-06T00:00:00Z,16288.35,JPY,JP,REFUNDED
o-642,u-1604,2026-02-08T00:00:00Z,5797.0,JPY,us,COMPLETED
o-643,u-1815,2026-02-06T00:00:00Z,2662.76,JPY,us,CANCELLED
o-644,u-1906,2026-02-02T00:00:00Z,11765.69,JPY,us,REFUNDED
o-645,u-4725,2026-02-02T00:00:00Z,15683.78,JPY,jp,CANCELLED
o-646,u-996,2026-02-10T00:00:00Z,14824.99,JPY,JP,REFUNDED
o-647,u-2596,2026-02-08T00:00:00Z,18373.91,JPY,jp,REFUNDED
o-648,u-102,2026-02-09T00:00:00Z,5697.06,JPY,us,CANCELLED
o-649,u-2167,2026-02-09T00:00:00Z,15727.77,JPY,JP,COMPLETED
o-650,u-2963,2026-02-04T00:00:00Z,9960.5,JPY,JP,COMPLETED
o-651,u-3726,2026-02-03T00:00:00Z,1110.54,JPY,JP,CANCELLED
o-652,u-323,2026-02-09T00:00:00Z,10191.27,JPY,us,COMPLETED
o-653,u-2408,2026-02-07T00:00:00Z,713.76,JPY,us,CANCELLED
o-654,u-3861,2026-02-07T00:00:00Z,8134.41,JPY,us,COMPLETED
o-655,u-3351,2026-02-01T00:00:00Z,4870.26,JPY,jp,COMPLETED
o-656,u-1610,2026-02-06T00:00:00Z,2338.65,JPY,us,REFUNDED
o-657,u-973,2026-02-05T00:00:00Z,19130.17,JPY,us,COMPLETED
o-658,u-3951,2026-02-10T00:00:00Z,1089.54,JPY,JP,COMPLETED
